{'deploy': True, 'tag': '01_prelim/lr', 'seed': 10, 'device': 'cuda:0', 'reps': 1, 'loss': {'α': 0.5, 'tune_α': False, 'group_task_loss': True}, 'task': {'dataset': 'split_cifar10', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target': 0, 'ood': [1], 'augment': True, 'n': 50, 'm_n': 0, 'β': 0.5, 'custom_sampler': True}, 'hp': {'epochs': 100, 'bs': 16, 'lr': 0.1}, 'net': 'wrn16_4'}
Files already downloaded and verified
Files already downloaded and verified
{'epoch': 1, 'train_loss': 0.3771, 'train_acc': 0.58, 'task_loss': (0.3771, 0.0)}
{'epoch': 2, 'train_loss': 0.453, 'train_acc': 0.61, 'task_loss': (0.453, 0.0)}
{'epoch': 3, 'train_loss': 0.3915, 'train_acc': 0.58, 'task_loss': (0.3915, 0.0)}
{'epoch': 4, 'train_loss': 0.3692, 'train_acc': 0.6, 'task_loss': (0.3692, 0.0)}
{'epoch': 5, 'train_loss': 0.3228, 'train_acc': 0.63, 'task_loss': (0.3228, 0.0)}
{'epoch': 6, 'train_loss': 0.5133, 'train_acc': 0.54, 'task_loss': (0.5133, 0.0)}
{'epoch': 7, 'train_loss': 0.4547, 'train_acc': 0.57, 'task_loss': (0.4547, 0.0)}
{'epoch': 8, 'train_loss': 0.3318, 'train_acc': 0.68, 'task_loss': (0.3318, 0.0)}
{'epoch': 9, 'train_loss': 0.4078, 'train_acc': 0.65, 'task_loss': (0.4078, 0.0)}
{'epoch': 10, 'train_loss': 0.2992, 'train_acc': 0.77, 'task_loss': (0.2992, 0.0)}
{'epoch': 11, 'train_loss': 0.2603, 'train_acc': 0.74, 'task_loss': (0.2603, 0.0)}
{'epoch': 12, 'train_loss': 0.3375, 'train_acc': 0.71, 'task_loss': (0.3375, 0.0)}
{'epoch': 13, 'train_loss': 0.3371, 'train_acc': 0.73, 'task_loss': (0.3371, 0.0)}
{'epoch': 14, 'train_loss': 0.2791, 'train_acc': 0.7, 'task_loss': (0.2791, 0.0)}
{'epoch': 15, 'train_loss': 0.2812, 'train_acc': 0.73, 'task_loss': (0.2812, 0.0)}
{'epoch': 16, 'train_loss': 0.2611, 'train_acc': 0.76, 'task_loss': (0.2611, 0.0)}
{'epoch': 17, 'train_loss': 0.2766, 'train_acc': 0.73, 'task_loss': (0.2766, 0.0)}
{'epoch': 18, 'train_loss': 0.3065, 'train_acc': 0.74, 'task_loss': (0.3065, 0.0)}
