,m,r,90,90_alpha
0,0.0,0.0,0.3245,
1,0.0,1.0,0.33399999999999996,
2,0.0,2.0,0.3255,
3,0.0,3.0,0.3315,
4,0.0,4.0,0.3165,
5,0.0,5.0,0.33499999999999996,
6,0.0,6.0,0.32299999999999995,
7,0.0,7.0,0.3345,
8,0.0,8.0,0.3295,
9,0.0,9.0,0.3185,
10,3.0,0.0,0.3045,
11,3.0,1.0,0.3085,
12,3.0,2.0,0.3115,
13,3.0,3.0,0.3025,
14,3.0,4.0,0.2965,
15,3.0,5.0,0.30500000000000005,
16,3.0,6.0,0.2955,
17,3.0,7.0,0.30800000000000005,
18,3.0,8.0,0.30700000000000005,
19,3.0,9.0,0.3075,
20,5.0,0.0,0.28900000000000003,
21,5.0,1.0,0.3005,
22,5.0,2.0,0.2975,
23,5.0,3.0,0.28900000000000003,
24,5.0,4.0,0.29200000000000004,
25,5.0,5.0,0.2935,
26,5.0,6.0,0.3015,
27,5.0,7.0,0.2835,
28,5.0,8.0,0.29900000000000004,
29,5.0,9.0,0.28400000000000003,
30,10.0,0.0,0.3025,
31,10.0,1.0,0.30100000000000005,
32,10.0,2.0,0.28900000000000003,
33,10.0,3.0,0.30100000000000005,
34,10.0,4.0,0.3005,
35,10.0,5.0,0.29800000000000004,
36,10.0,6.0,0.2955,
37,10.0,7.0,0.28600000000000003,
38,10.0,8.0,0.2995,
39,10.0,9.0,0.29300000000000004,
40,20.0,0.0,0.3005,
41,20.0,1.0,0.29400000000000004,
42,20.0,2.0,0.29000000000000004,
43,20.0,3.0,0.30000000000000004,
44,20.0,4.0,0.29500000000000004,
45,20.0,5.0,0.29800000000000004,
46,20.0,6.0,0.281,
47,20.0,7.0,0.2985,
48,20.0,8.0,0.29800000000000004,
49,20.0,9.0,0.29500000000000004,
